rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
341	3510389243	0.0001615523237378376	381	0	4.086539836816291e-07	0.0
342	234666317	0.00016144425439206854	145	0	1.0216349592040729e-06	0.0
343	266422722	0.000160747664493181	168	0	4.4951938204979205e-06	0.0
344	2809015505	0.00016041752979295294	31	0	2.0432699184081456e-07	0.0
345	4158462227	0.00015852680281786954	48	0	3.677885853134662e-06	0.0
346	228009789	0.00015829239249905405	235	20	9.807695608359099e-06	4.4951938204979205e-06
347	819268341835661312	0.00015797050090042434	428	29	1.5937505363583537e-05	1.4711543412538648e-05
348	929169673	0.0001577231392255829	73	0	4.9038478041795495e-06	0.0
349	876341542893604864	0.00015757877413206297	692	62	4.045674438448128e-05	1.4507216420697834e-05
350	805552999	0.00015722598580909875	30	0	4.086539836816291e-07	0.0
351	910529458775437312	0.00015711643479759946	690	26	1.5324524388061092e-05	5.5168287797019935e-06
352	19483191	0.00015666884124348966	45	0	4.086539836816291e-07	0.0
353	459872442	0.00015627019440989925	33	0	2.0432699184081456e-07	0.0
354	2365554696	0.00015625769531630587	579	1	4.086539836816291e-06	2.0432699184081456e-07
355	823144332576354304	0.00015616193605893448	510	7	4.9038478041795495e-06	1.430288942885702e-06
356	2939878937	0.00015554521435558145	54	0	6.129809755224437e-07	0.0
357	105918283	0.00015508602735777398	451	31	3.167068373532626e-05	7.764425689950953e-06
358	213297787	0.00015429257454617633	384	1	2.778847089035078e-05	1.0216349592040729e-06
359	1712630977	0.00015378604512195069	63	0	9.39904162467747e-06	0.0
360	2731598084	0.00015355161005245477	579	0	5.5781268772542376e-05	0.0
361	523069565	0.00015314461830196702	807	6	5.067309397652201e-05	1.430288942885702e-06
362	2876919171	0.0001520465245534514	721	67	2.5336546988261007e-05	2.8401451865873225e-05
363	847197724608991232	0.0001514007849274109	642	5	3.984376340895884e-05	1.6346159347265164e-06
364	802799999973281792	0.00014991323978558264	216	1	1.0216349592040729e-06	4.086539836816291e-07
365	191755637	0.00014876249627725292	75	1	1.6346159347265164e-06	2.0432699184081456e-07
366	2322834740	0.00014853088841047527	564	0	1.9411064224877384e-05	0.0
367	117856715	0.00014715831805424295	54	0	6.742790730746881e-06	0.0
368	2408853578	0.00014671962799488555	216	3	2.0637026175922272e-05	1.0216349592040729e-06
369	287493868	0.0001461761863059613	903	243	0.00020820920468579004	0.00015937505363583537
370	2250797346	0.0001457693301217002	48	0	1.0216349592040729e-06	0.0
371	1937046278	0.000145020566913596	399	14	1.838942926567331e-05	4.699520812338735e-06
372	3380632749	0.0001449981607976638	64	0	2.0432699184081456e-07	0.0
373	4429709805	0.00014383857567128264	36	0	6.129809755224437e-07	0.0
374	31140449	0.00014371217282153524	624	4	6.947117722587695e-06	3.0649048776122184e-06
375	182724658	0.00014349475496983362	54	0	6.129809755224437e-07	0.0
376	240324087	0.0001425212657091293	634	0	2.4519239020897748e-06	0.0
377	892033258334171136	0.00014157987920591282	370	30	7.560098698110139e-06	8.377406665473397e-06
378	2895151882	0.0001409811354967653	154	0	4.086539836816291e-07	0.0
379	3002992913	0.0001403888264020019	549	49	2.2680296094330416e-05	1.4098562437016205e-05
380	99918629	0.00013996361365062852	172	0	1.2259619510448873e-05	0.0
381	578355271	0.0001398392921080951	258	0	1.0216349592040729e-06	0.0
382	57315004	0.00013875523480793398	437	0	1.6346159347265164e-06	0.0
383	2924702157	0.00013870718361203206	69	0	6.334136747065252e-06	0.0
384	899998565858201600	0.0001383865362976072	785	38	3.984376340895884e-05	9.194714632836655e-06
385	54117369	0.000137717180584873	287	5	4.2908668286571055e-06	1.2259619510448874e-06
386	2283705883	0.00013732636902917027	607	52	1.838942926567331e-05	1.614183235542435e-05
387	219222667	0.00013721826705750432	714	53	3.003606780059974e-05	3.861780145791395e-05
388	1580757271	0.00013694521980157988	51	0	6.129809755224437e-07	0.0
389	3064791166	0.00013626671027471224	534	3	2.860577885771404e-06	8.173079673632582e-07
390	2366955362	0.00013626154413269774	248	0	4.086539836816291e-07	0.0
391	1639971390	0.00013617176103960802	164	7	2.2475969102489602e-06	1.6346159347265164e-06
392	1656248106	0.00013492873686953176	466	0	1.6959140322787608e-05	0.0
393	595608156	0.0001348291592571959	225	1	8.173079673632582e-07	2.0432699184081456e-07
394	286186095	0.00013443905253336864	444	102	3.5552896580301736e-05	4.025241739264047e-05
395	178831365	0.00013411873035288146	541	16	5.312501787861179e-06	6.129809755224437e-06
396	239928502	0.00013392685407830431	354	1	4.9038478041795495e-06	6.129809755224437e-07
397	19503310	0.0001333677632091924	234	32	3.984376340895884e-05	1.0012022600199913e-05
398	461043018	0.00013320048461079232	422	7	3.0649048776122184e-06	2.2475969102489602e-06
399	616746083	0.00013055530514620943	35	0	6.129809755224437e-07	0.0
400	124770298	0.00013054400646061453	33	1	2.0432699184081456e-07	2.0432699184081456e-07
401	130953771	0.00013002296188737513	58	0	4.086539836816291e-07	0.0
402	956534252044259328	0.0001299434750773248	66	1	6.129809755224437e-06	2.0432699184081456e-07
403	1390111592	0.00012985028539058962	61	0	6.129809755224437e-07	0.0
404	167862628	0.00012961454078509526	45	10	1.1033657559403987e-05	2.4519239020897748e-06
405	896902129	0.00012921836620696588	59	0	1.0012022600199913e-05	0.0
406	456031487	0.00012891597983202458	345	0	5.108174796020364e-06	0.0
407	786940501777911808	0.00012866835940007	153	0	4.699520812338735e-06	0.0
408	262810360	0.00012794643942987225	236	2	3.269231869453033e-06	4.086539836816291e-07
409	408437933	0.0001277276479154094	80	0	4.2908668286571055e-06	0.0
410	19672165	0.00012746683312074884	64	0	1.838942926567331e-06	0.0
411	853880817894006784	0.00012743978962733744	556	5	3.8822128449754765e-06	1.0216349592040729e-06
412	209037902	0.00012510792115050777	30	0	4.086539836816291e-07	0.0
413	3303205432	0.00012424169008827456	556	0	9.807695608359099e-06	0.0
414	945981076551471104	0.0001239343845156071	92	0	1.0216349592040727e-05	0.0
415	259718566	0.0001234698209950019	134	0	4.086539836816291e-07	0.0
416	3197323439	0.00012318332961950567	501	1	4.086539836816291e-06	2.0432699184081456e-07
417	806705068330323968	0.00012261181278381045	444	5	4.2908668286571055e-06	1.2259619510448874e-06
418	2469672430	0.0001226077255464545	269	6	1.6346159347265164e-06	1.430288942885702e-06
419	2420953021	0.0001223581993121104	178	0	2.0432699184081457e-06	0.0
420	868346376966598656	0.00012186874673231816	122	0	5.312501787861179e-06	0.0
421	2984836295	0.00012186306982626301	358	0	1.0216349592040729e-06	0.0
422	4845819760	0.0001211328336274566	23	1	1.2259619510448874e-06	2.0432699184081456e-07
423	3444550096	0.00012062223834146253	69	0	2.0432699184081456e-07	0.0
424	2328869622	0.00012060675566585199	30	0	1.0216349592040729e-06	0.0
425	102721648	0.00012054113373693991	582	0	3.677885853134662e-06	0.0
426	17664609	0.00011949479309858978	22	0	2.0432699184081456e-07	0.0
427	738235783	0.00011932324425780307	543	0	3.677885853134662e-06	0.0
428	377165739	0.00011857739450478823	311	3	1.2259619510448874e-06	8.173079673632582e-07
429	1697084322	0.00011795445138041158	594	5	2.5745200971942635e-05	1.0216349592040729e-06
430	84504811	0.0001179512686679205	24	0	2.0432699184081456e-07	0.0
431	2771075792	0.00011781987968110685	186	0	2.2475969102489602e-06	0.0
432	2393393520	0.00011676531731674581	182	0	4.086539836816291e-07	0.0
433	1582377854	0.00011622408631359211	607	3	5.925482763383623e-06	6.129809755224437e-07
434	261109532	0.00011573390921388318	27	3	4.4951938204979205e-06	6.129809755224437e-07
435	2726425412	0.00011495892490997504	98	0	2.0432699184081456e-07	0.0
436	879734186051080192	0.00011427806294344015	462	18	1.655048633910598e-05	1.3689908453334576e-05
437	1016843149	0.0001141516235301876	613	68	2.676683593114671e-05	2.1250007151444714e-05
438	561405326	0.0001134476022395151	585	5	1.389423544517539e-05	1.430288942885702e-06
439	619501523	0.00011315044894592838	242	3	3.677885853134662e-06	6.129809755224437e-07
440	927527986567503872	0.00011310721175736097	668	35	2.370193105353449e-05	1.0012022600199913e-05
441	810471587967287296	0.00011117317784179268	35	0	2.0432699184081456e-07	0.0
442	952623492	0.00011107143792001608	270	2	4.2908668286571055e-06	4.086539836816291e-07
443	711523935242870784	0.00011022120817265048	620	9	5.721155771542808e-06	2.0432699184081457e-06
444	3424052428	0.00010985889983798623	165	16	9.807695608359099e-06	3.269231869453033e-06
445	785451174254243840	0.00010971393904059073	477	4	6.129809755224437e-06	1.430288942885702e-06
446	19816057	0.00010951409023435284	43	0	6.129809755224437e-06	0.0
447	73887817	0.00010907037916197032	461	6	3.0649048776122184e-06	1.2259619510448874e-06
448	403965318	0.00010896628792555743	156	2	1.0625003575722357e-05	2.4519239020897748e-06
449	2398147519	0.00010866524540005778	109	0	1.2259619510448874e-06	0.0
450	500530253	0.00010765508913139686	28	1	6.129809755224437e-07	2.0432699184081456e-07
451	879805474077626368	0.0001076489149616722	56	0	5.108174796020364e-06	0.0
452	88180321	0.00010690253738164771	453	45	6.783656129115043e-05	1.4711543412538648e-05
453	3601120683	0.00010673337379393025	126	0	2.0432699184081456e-07	0.0
454	3997870336	0.00010618052684646042	28	8	4.086539836816291e-05	5.721155771542808e-06
455	15301503	0.00010616152507411176	329	21	2.2475969102489602e-05	4.699520812338735e-06
456	483508176	0.00010611862876991504	472	4	2.6153854955624263e-05	3.677885853134662e-06
457	2369485940	0.00010589846134262908	134	0	1.2259619510448874e-06	0.0
458	45312113	0.00010582256788135802	246	3	4.9038478041795495e-06	6.129809755224437e-07
459	2312256456	0.00010563308904768517	25	1	1.430288942885702e-06	2.0432699184081456e-07
460	549422929	0.00010555325066547028	720	22	2.329327706985286e-05	5.925482763383623e-06
461	934063792744484864	0.0001052296282067603	32	1	4.086539836816291e-07	2.0432699184081456e-07
462	2833027197	0.00010495400688007602	179	0	3.0649048776122184e-06	0.0
463	430733591	0.00010472264201997849	189	0	1.838942926567331e-06	0.0
464	793223507811430400	0.0001046599271709805	21	0	2.0432699184081456e-07	0.0
465	86802853	0.00010416152497016786	242	0	1.6346159347265164e-06	0.0
466	497122649	0.00010396347790095887	394	11	1.4098562437016205e-05	4.086539836816291e-06
467	2344571893	0.00010395098893264371	97	0	4.086539836816291e-07	0.0
468	558905767	0.00010394790747293602	46	0	2.0432699184081456e-07	0.0
469	502166388	0.00010344824073736201	527	39	2.9627413816918113e-05	1.6754813330946794e-05
470	915041755	0.0001031488677577574	403	3	9.194714632836655e-06	6.129809755224437e-07
471	112409461	0.00010297014871986559	48	4	4.086539836816291e-06	8.173079673632582e-07
472	408356103	0.00010284321485552087	564	38	1.573317837174272e-05	8.173079673632583e-06
473	39086167	0.00010231179637210822	272	0	1.6346159347265164e-06	0.0
474	744889111371124736	0.000102247293848968	538	8	6.334136747065252e-06	1.6346159347265164e-06
475	165065229	0.00010214979079366063	38	0	8.173079673632582e-07	0.0
476	235352857	0.00010202059899224639	27	0	2.0432699184081456e-07	0.0
477	804956449881423872	0.00010171907832860302	341	116	3.677885853134662e-05	3.5552896580301736e-05
478	2809949291	0.00010149961629570793	193	0	1.3076927477812132e-05	0.0
479	4754268633	0.00010132242729987626	132	2	2.4519239020897748e-06	4.086539836816291e-07
480	936361438402240512	0.00010125097771076488	519	4	1.389423544517539e-05	8.173079673632582e-07
481	907834437873930240	0.00010116610987779305	439	52	3.0649048776122184e-05	1.2872600485971317e-05
482	2910818506	0.0001009848527701312	335	7	8.990387640995841e-06	1.430288942885702e-06
483	2283911502	0.00010079315875056408	343	1	4.842549706627305e-05	2.0432699184081456e-07
484	2296439785	0.00010075479407093935	39	0	4.086539836816291e-07	0.0
485	12911702	0.00010065736189258035	214	1	6.538463738906066e-06	1.6346159347265164e-06
486	156944781	9.912725458074054e-05	69	0	4.086539836816291e-07	0.0
487	3250934368	9.912586966766999e-05	501	1	8.173079673632582e-07	2.0432699184081456e-07
488	103523095	9.873638283588325e-05	95	1	2.2475969102489602e-06	2.0432699184081456e-07
489	1306751960	9.868167595702012e-05	199	0	1.0829330567563171e-05	0.0
490	438316075	9.812820349235512e-05	79	0	8.173079673632583e-06	0.0
491	256129014	9.752850463195099e-05	69	0	1.0216349592040729e-06	0.0
492	780731099227893760	9.730190202776537e-05	87	0	6.334136747065252e-06	0.0
493	454125646	9.650883622680645e-05	273	0	2.0432699184081456e-07	0.0
494	16894559	9.65055083853258e-05	463	2	1.430288942885702e-06	4.086539836816291e-07
495	597469059	9.640425447690951e-05	627	5	6.334136747065252e-06	1.0216349592040729e-06
496	2392794216	9.558565497404263e-05	62	0	6.129809755224437e-07	0.0
497	3592713136	9.54257138273452e-05	26	0	3.0649048776122184e-06	0.0
498	950413185261195264	9.529620364217878e-05	31	1	6.129809755224437e-07	6.129809755224437e-07
499	437489357	9.499641665119313e-05	64	0	2.0432699184081456e-07	0.0
500	2437172678	9.477955906489293e-05	30	0	4.086539836816291e-07	0.0
501	598623415	9.461506266797407e-05	32	0	9.39904162467747e-06	0.0
502	2538228055	9.461290148356422e-05	57	3	1.6346159347265164e-06	6.129809755224437e-07
503	452866127	9.426885577592992e-05	438	75	1.614183235542435e-05	2.145433414328553e-05
504	2825767675	9.39868420235212e-05	125	0	6.129809755224437e-07	0.0
505	3527003417	9.388777967534969e-05	85	0	2.0432699184081456e-07	0.0
506	888288576	9.388480059345631e-05	31	3	8.173079673632582e-07	6.129809755224437e-07
507	292891312	9.384244317907342e-05	112	0	1.838942926567331e-06	0.0
508	2995741174	9.36246900681557e-05	18	0	8.173079673632582e-07	0.0
509	905679249708863488	9.349302094864132e-05	449	34	4.2704341294730246e-05	1.0420676583881543e-05
510	350705311	9.322358729205274e-05	373	0	1.5324524388061092e-05	0.0
511	1704990954	9.29756012250471e-05	62	3	1.9615391216718198e-05	6.129809755224437e-07
512	2196705355	9.290119505466087e-05	389	20	2.7992797882191593e-05	8.173079673632583e-06
513	3191758054	9.234329953090829e-05	303	49	3.800482048239151e-05	2.5132219996420193e-05
514	395911150	9.194563934944051e-05	58	1	2.2475969102489602e-06	2.0432699184081456e-07
515	1201591165	9.158906585992409e-05	33	0	8.173079673632582e-07	0.0
516	193228932	9.150994130983212e-05	375	0	2.2475969102489602e-06	0.0
517	162443034	9.080289199842092e-05	33	0	2.0432699184081456e-07	0.0
518	600773320	9.038863761078713e-05	18	2	1.0216349592040729e-06	4.086539836816291e-07
519	601946663	8.999836775747553e-05	86	0	3.0649048776122184e-05	0.0
520	102139266	8.917370546294572e-05	36	0	6.129809755224437e-07	0.0
521	162032503	8.893228395139618e-05	90	1	2.4519239020897748e-06	2.0432699184081456e-07
522	595655191	8.862636891695391e-05	485	60	5.2307709911248526e-05	1.7776448290150868e-05
523	766202451678621696	8.86044083132685e-05	65	0	2.0432699184081457e-06	0.0
524	353097024	8.845660737529896e-05	171	0	4.086539836816291e-07	0.0
525	2313865992	8.844822476986558e-05	26	37	9.39904162467747e-06	8.377406665473397e-06
526	809488456967659520	8.800343141773182e-05	520	0	8.377406665473397e-06	0.0
527	806839600333418496	8.783321536358265e-05	323	0	3.8822128449754765e-06	0.0
528	2358082761	8.774332539255495e-05	109	0	6.129809755224437e-07	0.0
529	201873934	8.766305331091795e-05	337	0	5.598559576438319e-05	0.0
530	168041854	8.739082507750794e-05	35	0	1.6346159347265164e-06	0.0
531	344157397	8.691930211559139e-05	420	9	1.7163467314628422e-05	2.0432699184081457e-06
532	2553111391	8.68435942844232e-05	100	2	2.0432699184081456e-07	8.173079673632582e-07
533	760787305674203136	8.684071420525134e-05	26	0	4.086539836816291e-07	0.0
534	54837923	8.665437758295626e-05	185	0	7.171877413612591e-05	0.0
535	1543152894	8.609018807368542e-05	278	10	4.4951938204979205e-06	6.334136747065252e-06
536	47350153	8.527458902829951e-05	319	0	2.6562508939305895e-05	0.0
537	433534414	8.526342647144671e-05	18	1	8.173079673632582e-07	2.0432699184081456e-07
538	894647704646807552	8.493667023909091e-05	180	36	8.581733657314211e-06	1.0216349592040727e-05
539	101681864	8.47610675368656e-05	17	0	2.0432699184081456e-07	0.0
540	763780968721289216	8.464599149848625e-05	388	158	5.2512036903089344e-05	5.149040194388527e-05
541	2803374781	8.43280082572953e-05	29	0	6.129809755224437e-07	0.0
542	785000165350346752	8.413335428136057e-05	136	0	4.4951938204979205e-06	0.0
543	1839791838	8.401731971663181e-05	372	1	6.947117722587695e-06	2.0432699184081456e-07
544	942794331160752128	8.39449971035215e-05	214	1	8.990387640995841e-06	2.0432699184081456e-07
545	107013609	8.381634531695199e-05	320	1	1.2872600485971317e-05	2.0432699184081456e-07
546	591070102	8.347694598704412e-05	194	0	2.0432699184081457e-06	0.0
547	2946307881	8.286111080806116e-05	17	2	1.2259619510448874e-06	4.086539836816291e-07
548	723843985790369792	8.242424667389744e-05	16	0	2.0432699184081456e-07	0.0
549	228394886	8.15994775014296e-05	44	0	8.173079673632582e-07	0.0
550	2475380677	8.128586838048093e-05	545	58	2.2475969102489602e-05	1.3076927477812132e-05
551	110398672	8.110756110390831e-05	439	42	1.1033657559403987e-05	1.3076927477812132e-05
552	3934504516	8.050613419600105e-05	66	0	1.0216349592040729e-06	0.0
553	2613120188	8.034595735532454e-05	570	166	0.0001107452295777215	6.395434844617495e-05
554	568407781	8.028826858199069e-05	307	0	1.838942926567331e-06	0.0
555	1857975841	7.947149500431751e-05	21	1	4.086539836816291e-07	2.0432699184081456e-07
556	959730130510901248	7.938473261926548e-05	18	0	6.129809755224437e-07	0.0
557	622804419	7.937675727502751e-05	22	0	6.129809755224437e-07	0.0
